WavFileName,grade,canonical_word,decoded_word,label,start_time,end_time,canonical_phone_seq,GT_label,GT_binary,EN_phone_seq_raw,EN_phone_seq_clean,frame_start,frame_end,n_frames,raw_logmax_min,raw_logmax_sum,raw_logmax_mean,temprature_logmax_min,temprature_logmax_sum,temprature_logmax_mean,raw_entropy_min,raw_entropy_sum,raw_entropy_mean,temprature_entropy_min,temprature_entropy_sum,temprature_entropy_mean,normalized_max_prob_min,normalized_max_prob_sum,normalized_max_prob_mean,entropy_gibbs_lin_min,entropy_gibbs_lin_sum,entropy_gibbs_lin_mean,entropy_gibbs_exp_min,entropy_gibbs_exp_sum,entropy_gibbs_exp_mean,entropy_tsallis_lin_min,entropy_tsallis_lin_sum,entropy_tsallis_lin_mean,entropy_tsallis_exp_min,entropy_tsallis_exp_sum,entropy_tsallis_exp_mean,entropy_renyi_lin_min,entropy_renyi_lin_sum,entropy_renyi_lin_mean,entropy_renyi_exp_min,entropy_renyi_exp_sum,entropy_renyi_exp_mean,costed_neglog,lev_dist,n_canon_phones,n_hyp_phones
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,hoping,hoping,c,34.32,35.01,HH OW P IH NG,c,0,HH OW P IH NG * SIL *,HH OW P IH NG,1716,1751,35,-0.6868681311607361,-1.292389988899231,-0.03692542761564255,-1.0676229000091553,-10.579368591308594,-0.3022676706314087,3.845566970994696e-05,1.7697137594223022,0.05056324973702431,0.6742931604385376,44.27867889404297,1.265105128288269,0.7438671588897705,34.5122184753418,0.9860633611679077,0.6258100867271423,27.921646118164062,0.7977613210678101,0.0017887151334434748,1.8482314348220825,0.052806612104177475,0.8433117270469666,32.8305549621582,0.938015878200531,0.03076956979930401,10.986479759216309,0.313899427652359,0.5528568625450134,26.792152404785156,0.7654900550842285,0.16230247914791107,14.563920021057129,0.4161120057106018,0.0,0.0,5,5
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,for,for,c,35.25,35.61,F AO R,c,0,F AO R *,F AO R,1762,1781,19,-0.024382947012782097,-0.02763039991259575,-0.0014542315620929003,-0.5159357786178589,-3.8083927631378174,-0.20044171810150146,1.517210421297932e-05,0.14336934685707092,0.007545755244791508,0.5862012505531311,19.447513580322266,1.0235533714294434,0.9901347756385803,18.98881721496582,0.999411404132843,0.7333850264549255,15.826567649841309,0.8329772353172302,0.01102573424577713,1.5071377754211426,0.07932303845882416,0.9049727320671082,18.13615608215332,0.9545345306396484,0.12108375132083893,7.533732891082764,0.3965122699737549,0.669464111328125,15.378211975097656,0.8093795776367188,0.2661438584327698,9.188499450683594,0.4836052358150482,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,them,them,c,35.61,36.0,DH EH M,c,0,* DH EH M *,DH EH M,1780,1800,20,-0.6784037351608276,-0.9027444124221802,-0.04513721913099289,-0.822330117225647,-4.800938606262207,-0.2400469332933426,2.371676055190619e-05,1.2184468507766724,0.06092234328389168,0.5773045420646667,20.793973922729492,1.0396987199783325,0.746763288974762,19.658159255981445,0.9829079508781433,0.7244008779525757,16.628122329711914,0.8314061164855957,0.009472008794546127,1.5912578105926514,0.07956288754940033,0.9089107513427734,19.035776138305664,0.9517887830734253,0.13215512037277222,7.699151992797852,0.38495761156082153,0.6784241199493408,16.045377731323242,0.8022688627243042,0.2762077748775482,9.48824405670166,0.474412202835083,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,to,to,c,36.0,36.33,T UW,c,0,T UW * SIL,T UW,1800,1817,17,-0.2551223337650299,-0.2725468873977661,-0.01603217050433159,-0.8658314347267151,-4.026778221130371,-0.23686930537223816,2.2832782633486204e-05,0.632306694984436,0.03719451278448105,0.5890413522720337,18.690614700317383,1.0994479656219482,0.8996959924697876,16.892637252807617,0.9936845302581787,0.6398364901542664,13.927165031433105,0.8192449808120728,0.002267413539811969,1.2154765129089355,0.07149861752986908,0.8513616323471069,16.121658325195312,0.9483328461647034,0.03679551184177399,6.3284430503845215,0.3722613453865051,0.5660400390625,13.502222061157227,0.7942483425140381,0.171855166554451,7.871969223022461,0.4630570113658905,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,come,come,c,36.33,36.72,K AH M,c,0,SIL * K AH M *,K AH M,1816,1836,20,-0.32157379388809204,-0.5796422958374023,-0.028982114046812057,-0.8658314347267151,-4.653011322021484,-0.23265056312084198,2.0458670405787416e-05,1.1480275392532349,0.0574013777077198,0.5486851334571838,20.646617889404297,1.032330870628357,0.8746030926704407,19.773103713989258,0.9886552095413208,0.6398364901542664,16.58739471435547,0.8293697237968445,0.002267413539811969,1.7171134948730469,0.08585567772388458,0.8513616323471069,19.020244598388672,0.9510122537612915,0.03679551184177399,7.955732822418213,0.3977866470813751,0.5660400390625,16.072866439819336,0.8036433458328247,0.171855166554451,9.65793514251709,0.48289674520492554,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,back,back,c,36.72,37.08,B AE K,c,0,B AE K *,B AE K,1836,1854,18,-0.006554760504513979,-0.017370086163282394,-0.0009650047868490219,-0.5195764899253845,-3.8188257217407227,-0.2121569812297821,3.9673413994023576e-05,0.11616037786006927,0.006453354377299547,0.6683381795883179,19.141067504882812,1.0633926391601562,0.997342050075531,17.99295425415039,0.99960857629776,0.6915968656539917,14.897089004516602,0.8276160359382629,0.005439775064587593,1.2976282835006714,0.07209046185016632,0.8945779800415039,17.143722534179688,0.9524290561676025,0.09611424803733826,6.842205047607422,0.38012251257896423,0.6468648314476013,14.44765853881836,0.8026477098464966,0.2422420233488083,8.472015380859375,0.4706675112247467,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,but,but,c,37.08,37.44,B AH T,c,0,* B AH T *,B AH T,1853,1872,19,-0.15642431378364563,-0.15854448080062866,-0.008344446308910847,-0.5885226726531982,-3.608185291290283,-0.18990449607372284,2.542573565733619e-05,0.4331904649734497,0.022799497470259666,0.5685497522354126,18.101900100708008,0.9527316093444824,0.9377433061599731,18.9368839263916,0.9966781139373779,0.7497894763946533,16.020845413208008,0.8432024121284485,0.014549757353961468,1.7184510231018066,0.09044478833675385,0.915209949016571,18.196277618408203,0.9576988220214844,0.1520073115825653,8.000883102416992,0.42109909653663635,0.6932534575462341,15.571694374084473,0.8195628523826599,0.29364174604415894,9.553022384643555,0.502790629863739,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,the,the,c,37.44,37.92,DH AH,c,0,* DH AH * SIL *,DH AH,1871,1896,25,-0.05354795977473259,-0.09547817707061768,-0.0038191271014511585,-0.5354384183883667,-5.226800918579102,-0.2090720385313034,2.1369542082538828e-05,0.42210060358047485,0.01688402332365513,0.5841673016548157,25.557994842529297,1.0223197937011719,0.9784133434295654,24.96144676208496,0.9984578490257263,0.7246650457382202,20.860591888427734,0.8344236612319946,0.009514410980045795,2.0045530796051025,0.08018212020397186,0.9063906669616699,23.852537155151367,0.9541015028953552,0.12495902925729752,9.836501121520996,0.3934600353240967,0.6726638078689575,20.200571060180664,0.8080228567123413,0.2696981728076935,12.034750938415527,0.4813900291919708,0.0,0.0,2,2
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,animals,animals,c,38.34,38.91,AE N AH M AH L Z,c,0,AE N IH M AH L Z *,AE N IH M AH L Z,1917,1946,29,-0.2303861826658249,-0.3963773846626282,-0.013668186031281948,-0.7472983002662659,-7.488275527954102,-0.25821641087532043,2.5709323381306604e-05,1.0912818908691406,0.03763040900230408,0.6250941157341003,33.62834167480469,1.1595979928970337,0.9091436266899109,28.842613220214844,0.9945728778839111,0.702505350112915,23.616928100585938,0.8143768310546875,0.0065414742566645145,1.8736642599105835,0.0646091103553772,0.8848235607147217,27.423404693603516,0.945634663105011,0.07738690078258514,10.021636962890625,0.34557369351387024,0.6269135475158691,22.73764419555664,0.7840567231178284,0.2227928787469864,12.85334587097168,0.44321882724761963,2.8059285653833057,1.0,7,7
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,did,did,c,38.91,39.21,D IH D,c,0,D IH D *,D IH D,1945,1961,16,-0.12522298097610474,-0.12825734913349152,-0.00801608432084322,-0.5581315755844116,-3.5093562602996826,-0.21933476626873016,2.0934305211994797e-05,0.3885774314403534,0.024286089465022087,0.6094878315925598,17.13958168029785,1.0712238550186157,0.9499678015708923,15.948738098144531,0.9967961311340332,0.7412410974502563,13.227228164672852,0.8267017602920532,0.012591867707669735,1.1271460056304932,0.07044662535190582,0.9181302189826965,15.231648445129395,0.9519780278205872,0.1621967852115631,5.960254192352295,0.37251588702201843,0.7003485560417175,12.805136680603027,0.8003210425376892,0.30233970284461975,7.448898792266846,0.46555617451667786,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,not,not,c,39.21,39.6,N AA T,c,0,* N AO T *,N AO T,1960,1980,20,-0.024276863783597946,-0.039694979786872864,-0.001984748989343643,-0.456427663564682,-3.9465649127960205,-0.19732823967933655,2.89051477011526e-05,0.2089734971523285,0.01044867467135191,0.5619825124740601,19.842329025268555,0.9921164512634277,0.990177571773529,19.98392677307129,0.9991963505744934,0.7237857580184937,16.737638473510742,0.8368819355964661,0.009374012239277363,1.7684681415557861,0.08842340856790543,0.9123626351356506,19.110004425048828,0.9555002450942993,0.14268912374973297,8.219242095947266,0.4109621047973633,0.6864720582962036,16.274219512939453,0.8137109875679016,0.28554636240005493,9.896100044250488,0.4948050081729889,0.406100786224316,1.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,come,come,c,39.6,39.87,K AH M,c,0,K AH M *,K AH M,1980,1994,14,-0.2093265950679779,-0.4053308963775635,-0.028952207416296005,-0.6235949397087097,-3.4890785217285156,-0.2492198944091797,2.2764690584153868e-05,0.963827908039093,0.06884484738111496,0.5465606451034546,15.013587951660156,1.0723991394042969,0.9172330498695374,13.839582443237305,0.9885416030883789,0.7429189682006836,11.588813781738281,0.8277724385261536,0.01295417733490467,1.0636374950408936,0.07597410678863525,0.912945568561554,13.29781723022461,0.9498440623283386,0.14454913139343262,5.170380592346191,0.36931291222572327,0.6878497004508972,11.141758918762207,0.7958399057388306,0.2871739864349365,6.477293491363525,0.46266382932662964,0.0,0.0,3,3
aa_3-a-1_kv_kv-no1-gorakhpur_06082025-000000-1_EN-OL-RC-235_1,3,back,back,c,39.87,40.2,B AE K,c,0,* B AE K *,B AE K,1993,2010,17,-0.0063166022300720215,-0.008370429277420044,-0.0004923781962133944,-0.5320990681648254,-3.256633758544922,-0.19156669080257416,2.536155079724267e-05,0.05761367827653885,0.003389040008187294,0.6209255456924438,17.12220001220703,1.0071882009506226,0.9974384903907776,16.996606826782227,0.9998003840446472,0.6866732835769653,14.166635513305664,0.8333315253257751,0.005005295388400555,1.3747782707214355,0.08086930960416794,0.8921732902526855,16.239938735961914,0.9552904963493347,0.09111388027667999,6.904722690582275,0.4061601459980011,0.6418390870094299,13.814016342163086,0.812589168548584,0.23720194399356842,8.339399337768555,0.4905529022216797,0.0,0.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,long,long,c,0.99,1.44,L AO NG,c,0,L AO NG *,L AO NG,49,72,23,-0.06817538291215897,-0.08803161978721619,-0.003827461740002036,-0.5236070156097412,-5.129954814910889,-0.22304151952266693,4.143802652833983e-05,0.36371782422065735,0.01581381820142269,0.7393561005592346,25.275650024414062,1.0989413261413574,0.9725667834281921,22.964519500732422,0.9984573721885681,0.7155745625495911,18.900081634521484,0.8217426538467407,0.008158973418176174,1.4846047163009644,0.06454803049564362,0.9118397831916809,21.86009979248047,0.9504390954971313,0.14104123413562775,8.38070297241211,0.3643783926963806,0.6852411031723022,18.310495376586914,0.7961084842681885,0.2840992510318756,10.548335075378418,0.4586232602596283,0.0,0.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,long,long,c,1.44,1.98,L AO NG,c,0,L AO NG * SIL *,L AO NG,72,99,27,-0.5797255635261536,-1.2107348442077637,-0.044842030853033066,-0.821835458278656,-7.393274307250977,-0.2738249599933624,3.986525916843675e-05,1.828061580657959,0.06770598143339157,0.7070682048797607,31.40509796142578,1.163151741027832,0.7809830904006958,26.537322998046875,0.9828638434410095,0.7063887119293213,21.956844329833984,0.8132164478302002,0.00698535842821002,1.5840773582458496,0.05866953358054161,0.885031521320343,25.513633728027344,0.9449493885040283,0.07774527370929718,9.119047164916992,0.33774247765541077,0.6273272037506104,21.099170684814453,0.7814507484436035,0.22318118810653687,11.801045417785645,0.43707576394081116,0.0,0.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,ago,ago,c,2.16,2.73,AH G OW,c,0,AH G OW * SIL *,AH G OW,108,137,29,-0.31277820467948914,-0.33634647727012634,-0.011598153971135616,-0.6874613761901855,-5.6259565353393555,-0.19399850070476532,1.593539309396874e-05,0.7116318345069885,0.024539029225707054,0.5796412229537964,27.749187469482422,0.9568685293197632,0.8779005408287048,28.868356704711914,0.995460569858551,0.7210941314697266,24.413543701171875,0.8418463468551636,0.008957000449299812,2.627321243286133,0.09059728682041168,0.9097636342048645,27.754924774169922,0.9570663571357727,0.13468310236930847,12.226823806762695,0.4216146171092987,0.680395245552063,23.73699188232422,0.8185169696807861,0.278468519449234,14.582334518432617,0.5028391480445862,0.0,0.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,the,the,c,3.03,3.3,DH AH,c,0,DH AH *,DH AH,151,165,14,-0.0006437585107050836,-0.0015134208370000124,-0.0001081014852388762,-0.3114978075027466,-2.163353443145752,-0.1545252501964569,1.5759489542688243e-05,0.014312772080302238,0.001022340846247971,0.560667872428894,12.112602233886719,0.8651858568191528,0.9997387528419495,13.999385833740234,0.9999561309814453,0.7549651861190796,11.963667869567871,0.8545476794242859,0.015880273655056953,1.4675750732421875,0.10482679307460785,0.9306150078773499,13.479978561401367,0.9628556370735168,0.2140459418296814,6.440035343170166,0.46000251173973083,0.7324254512786865,11.7041015625,0.8360072374343872,0.34475043416023254,7.461641788482666,0.5329744219779968,0.0,0.0,2,2
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,peacock,peacock,c,3.3,3.93,P IY K AA K,c,0,* P IH K AO K *,P IH K AO K,165,197,32,-0.5308444499969482,-0.6222091317176819,-0.01944403536617756,-1.067407250404358,-8.22740364074707,-0.25710636377334595,2.4438953914796002e-05,1.124889612197876,0.035152800381183624,0.6057549118995667,36.47529602050781,1.1398530006408691,0.7982494235038757,31.761371612548828,0.9925428628921509,0.6296483278274536,26.098819732666016,0.815588116645813,0.0019086390966549516,2.270007371902466,0.07093773037195206,0.8319006562232971,30.253782272338867,0.9454306960105896,0.023879030719399452,11.559377670288086,0.3612305521965027,0.5349850654602051,25.18886947631836,0.7871521711349487,0.1500987410545349,14.519220352172852,0.4537256360054016,3.650352984817883,2.0,5,5
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,had,had,c,3.93,4.35,HH AE D,c,0,* HH AE D *,HH AE D,196,218,22,-0.2947951853275299,-0.3932878375053406,-0.017876720055937767,-0.8859077095985413,-5.128907680511475,-0.23313216865062714,1.4397520317288581e-05,0.9265421628952026,0.042115554213523865,0.5592400431632996,23.216854095458984,1.0553115606307983,0.8846648335456848,21.845104217529297,0.9929592609405518,0.6557480692863464,18.178762435913086,0.8263073563575745,0.0029673033859580755,1.720584750175476,0.07820839434862137,0.8534402847290039,20.895523071289062,0.9497964978218079,0.03853464126586914,8.573946952819824,0.38972485065460205,0.5695267915725708,17.605934143066406,0.8002697229385376,0.17446336150169373,10.460834503173828,0.4754924774169922,0.0,0.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,a,a,c,4.35,4.5,AH,c,0,AH,AH,217,225,8,-0.0006142356432974339,-0.0008089187904261053,-0.00010111484880326316,-0.2854488492012024,-1.1420910358428955,-0.14276137948036194,4.466305472305976e-05,0.007330679334700108,0.0009163349168375134,0.5827082395553589,6.576834201812744,0.822104275226593,0.9997507929801941,7.999671459197998,0.9999589323997498,0.7763500213623047,6.882410526275635,0.8603013157844543,0.02279680036008358,0.8614391088485718,0.10767988860607147,0.9363182783126831,7.720313549041748,0.9650391936302185,0.24296167492866516,3.799328327178955,0.4749160408973694,0.7481235265731812,6.741809368133545,0.8427261710166931,0.3674825429916382,4.353192329406738,0.5441490411758423,0.0,0.0,1,1
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,lovely,lovely,c,4.5,5.01,L AH V L IY,c,0,* L AH W L IY *,L AH W L IY,225,251,26,-0.43081679940223694,-0.5900616645812988,-0.022694678977131844,-1.1823376417160034,-6.178238391876221,-0.23762455582618713,1.8132635887013748e-05,1.1405874490737915,0.04386874660849571,0.5828291773796082,27.551403045654297,1.0596693754196167,0.8342470526695251,25.77079963684082,0.9911845922470093,0.5355533957481384,21.484722137451172,0.8263354897499084,0.00038886762922629714,2.043555498123169,0.07859829068183899,0.7845004796981812,24.680904388427734,0.9492655396461487,0.008330178447067738,10.049927711486816,0.3865356743335724,0.46923673152923584,20.786558151245117,0.7994830012321472,0.11174992471933365,12.31047248840332,0.4734797179698944,0.9200152371878334,1.0,5,5
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,voice,voice,c,5.01,5.43,V OY S,c,0,W OY S *,W OY S,250,272,22,-0.15350869297981262,-0.2925577461719513,-0.013298079371452332,-0.898574709892273,-5.120349884033203,-0.23274317383766174,2.4084745746222325e-05,0.8938538432121277,0.04062971845269203,0.5826529860496521,22.997713088989258,1.0453505516052246,0.938881516456604,21.883155822753906,0.9946889281272888,0.5955058336257935,18.18582534790039,0.8266284465789795,0.0010715893004089594,1.7379850149154663,0.07899931818246841,0.8284956216812134,20.8933162689209,0.9496961832046509,0.02213917300105095,8.64552116394043,0.3929782211780548,0.5298250913619995,17.619766235351562,0.8008984923362732,0.1467278003692627,10.513079643249512,0.4778672456741333,0.9200152371878334,1.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,and,and,c,5.43,5.7,AH N D,c,0,AE N D *,AE N D,271,285,14,-0.018214114010334015,-0.020847918465733528,-0.001489137066528201,-0.4254893362522125,-2.7941226959228516,-0.19958019256591797,1.802519545890391e-05,0.11379208415746689,0.008128006011247635,0.5571537017822266,14.122333526611328,1.0087381601333618,0.9926249384880066,13.991558074951172,0.9993969798088074,0.7201383113861084,11.697405815124512,0.8355289697647095,0.008813422173261642,1.1845790147781372,0.08461278676986694,0.910831868648529,13.37180233001709,0.9551287293434143,0.13791783154010773,5.637030124664307,0.4026450216770172,0.6828801035881042,11.361359596252441,0.8115257024765015,0.2813428044319153,6.841372013092041,0.48866942524909973,2.95656721210025,1.0,3,3
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,beautiful,beautiful,c,5.7,6.42,B Y UW T AH F AH L,c,0,* B Y UW T IH F UH L *,B Y UW T IH F UH L,285,321,36,-0.583024263381958,-0.9273481965065002,-0.02575967274606228,-1.0233979225158691,-9.10529899597168,-0.25292497873306274,2.368391324125696e-05,1.6272666454315186,0.045201852917671204,0.6381174921989441,40.857120513916016,1.1349200010299683,0.7798255681991577,35.643009185791016,0.9900835752487183,0.6234860420227051,29.316192626953125,0.8143386840820312,0.0017197942361235619,2.4721457958221436,0.06867071986198425,0.8395090103149414,34.05609130859375,0.9460025429725647,0.02827673777937889,12.982694625854492,0.3606303930282593,0.5467987060546875,28.368913650512695,0.7880253791809082,0.15807175636291504,16.334308624267578,0.4537307918071747,7.293274914435145,2.0,8,8
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,feathers,feathers,c,6.42,7.02,F EH DH AH R Z,c,0,* F EH DH AH R S * SIL,F EH DH AH R S,321,351,30,-0.012249384075403214,-0.03665540739893913,-0.0012218469055369496,-0.6275448799133301,-6.442475318908691,-0.21474917232990265,2.7061223590862937e-05,0.23202161490917206,0.007734053768217564,0.5907354354858398,31.47146987915039,1.0490490198135376,0.9950364828109741,29.98514175415039,0.9995047450065613,0.6508453488349915,24.864927291870117,0.828830897808075,0.0027312643360346556,2.4791362285614014,0.08263787627220154,0.8723231554031372,28.557405471801758,0.9519135355949402,0.05862077698111534,11.852090835571289,0.3950696885585785,0.6029108762741089,24.137550354003906,0.8045850396156311,0.20128020644187927,14.436854362487793,0.48122847080230713,2.250333956628733,1.0,6,6
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,every,every,c,7.23,7.77,EH V AH R IY,c,0,EH V R IY *,EH V R IY,361,389,28,-0.14137670397758484,-0.17988567054271698,-0.0064244880340993404,-0.7345203757286072,-5.918030261993408,-0.2113582193851471,1.4050858226255514e-05,0.6236554384231567,0.022273408249020576,0.5512281656265259,27.863338470458984,0.9951192140579224,0.943626880645752,27.928022384643555,0.997429370880127,0.6118472814559937,23.37505340576172,0.8348233103752136,0.0014125960879027843,2.580768585205078,0.09217030555009842,0.8503906726837158,26.69021224975586,0.95322185754776,0.036010220646858215,11.67841625213623,0.41708630323410034,0.5644230842590332,22.713733673095703,0.8112047910690308,0.1706574261188507,13.925939559936523,0.49735498428344727,3.56735060199773,1.0,5,4
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,day,day,c,7.77,8.04,D EY,c,0,* D EY *,D EY,388,402,14,-0.07661595195531845,-0.10482505708932877,-0.007487504277378321,-0.5296865105628967,-3.1903598308563232,-0.22788284718990326,2.246933217975311e-05,0.4165803790092468,0.029755741357803345,0.6297488212585449,14.76617431640625,1.0547267198562622,0.9692026376724243,13.957772254943848,0.9969837069511414,0.7314400672912598,11.626986503601074,0.8304990530014038,0.010669073089957237,1.045581579208374,0.07468439638614655,0.915580153465271,13.326179504394531,0.9518699645996094,0.15326280891895294,5.2634429931640625,0.37596020102500916,0.6941449642181396,11.210484504699707,0.800748884677887,0.2947217524051666,6.552794933319092,0.4680567681789398,0.0,0.0,2,2
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,he,he,c,8.04,8.31,HH IY,c,0,* HH IY *,HH IY,401,416,15,-0.077421173453331,-0.10115942358970642,-0.006743961479514837,-0.5096261501312256,-3.5886025428771973,-0.23924016952514648,2.4227654648711905e-05,0.39756864309310913,0.026504576206207275,0.6512966156005859,16.698162078857422,1.1132107973098755,0.9688822031021118,14.959266662597656,0.997284471988678,0.7170416116714478,12.321199417114258,0.8214132785797119,0.008363873697817326,0.9842260479927063,0.06561507284641266,0.9067169427871704,14.234461784362793,0.9489641189575195,0.1258680671453476,5.341790199279785,0.3561193346977234,0.6734042167663574,11.87862777709961,0.7919085025787354,0.27052685618400574,6.786493301391602,0.45243290066719055,0.0,0.0,2,2
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,walked,walked,c,8.31,9.06,W AO K T,c,0,* W AO K D * SIL *,W AO K D,415,453,38,-0.05173887312412262,-0.09967740625143051,-0.002623089589178562,-0.6648149490356445,-7.753374099731445,-0.2040361613035202,2.3206901460071094e-05,0.4672239124774933,0.012295366264879704,0.600296139717102,38.54402542114258,1.014316439628601,0.9791380167007446,37.95973205566406,0.9989402890205383,0.6720657348632812,31.694576263427734,0.8340678215026855,0.003909972961992025,3.080946445465088,0.08107753843069077,0.8755673170089722,36.25701141357422,0.9541319012641907,0.06300202757120132,15.263642311096191,0.4016748070716858,0.608983039855957,30.77217674255371,0.8097941279411316,0.20653708279132843,18.495670318603516,0.48672816157341003,3.8933488049826166,1.0,4,4
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,in,in,c,9.93,10.26,IH N,c,0,IH N *,IH N,496,513,17,-0.34207889437675476,-0.5823965072631836,-0.03425861895084381,-0.7886395454406738,-3.712139368057251,-0.21836113929748535,2.5138213459285907e-05,1.1296614408493042,0.06645067036151886,0.6083060503005981,16.192604064941406,0.9525061249732971,0.866943895816803,16.772274017333984,0.9866043329238892,0.7325575351715088,14.315269470214844,0.8420746922492981,0.010872557759284973,1.5898634195327759,0.09352137893438339,0.8868447542190552,16.234159469604492,0.9549505710601807,0.08094119280576706,7.207038879394531,0.4239434599876404,0.6309546232223511,13.860895156860352,0.8153467774391174,0.22661328315734863,8.551692008972168,0.5030407309532166,0.0,0.0,2,2
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,front,front,c,10.26,10.89,F R AH N T,s,1,F AO R AH N T * SIL *,F AO R AH N T,513,545,32,-0.5899463891983032,-1.292292833328247,-0.04038415104150772,-1.3901077508926392,-9.743694305419922,-0.30449044704437256,3.818916229647584e-05,2.254441022872925,0.0704512819647789,0.6660631895065308,39.65037536621094,1.2390742301940918,0.777399480342865,31.50516700744629,0.9845364689826965,0.5424908399581909,25.65137481689453,0.8016054630279541,0.0004372648545540869,1.787731409072876,0.055866606533527374,0.7546026706695557,30.017061233520508,0.9380331635475159,0.004287182353436947,10.277085304260254,0.32115891575813293,0.43335872888565063,24.56778335571289,0.7677432298660278,0.09455495327711105,13.488965034484863,0.421530157327652,4.049981288321418,1.0,5,6
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,of,of,c,10.92,11.31,AH V,c,0,AO F * SIL,AO F,546,566,20,-0.009447959251701832,-0.010922376997768879,-0.0005461188266053796,-0.4629402756690979,-3.3982014656066895,-0.16991007328033447,1.9578428691602312e-05,0.06775185465812683,0.0033875927329063416,0.6017892360687256,18.359647750854492,0.9179823994636536,0.9961702227592468,19.99557113647461,0.9997785687446594,0.7028077840805054,16.896987915039062,0.8448494076728821,0.006575010251253843,1.9660100936889648,0.098300501704216,0.9088876843452454,19.188003540039062,0.9594001770019531,0.13208742439746857,8.889513969421387,0.4444757103919983,0.6783709526062012,16.538841247558594,0.8269420862197876,0.2761470675468445,10.403324127197266,0.5201662182807922,4.411563432609308,2.0,2,2
as_3-a-8_kv_kv-no2-3brd-chandigarh_06082025-000000-1_EN-OL-RC-235_1,3,all,all,c,11.37,11.94,AO L,c,0,AO L *,AO L,568,597,29,-0.3489297032356262,-0.5446277260780334,-0.018780266866087914,-1.0065993070602417,-5.829611778259277,-0.20102109014987946,2.347875852137804e-05,1.1211351156234741,0.03865983337163925,0.630072295665741,27.326942443847656,0.9423083662986755,0.8643938302993774,28.786813735961914,0.992648720741272,0.5706814527511597,24.374216079711914,0.8404902219772339,0.0007042845827527344,2.7495875358581543,0.09481336176395416,0.8091996312141418,27.703317642211914,0.9552868008613586,0.0144203444942832,12.65821361541748,0.43649011850357056,0.5019460320472717,23.750478744506836,0.8189820051193237,0.12962335348129272,14.83373737335205,0.5115081667900085,0.0,0.0,2,2
