WavFileName,canonical_word,decoded_word,start_time,end_time,GT_label,costed_neglog,entropy_gibbs_exp_min,miscue_forced,miscue_prob,miscue_label,miscue_pred
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,went,went,7.08,7.53,c,0.0,0.0073396195657551,0,0.1273,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,by,by,7.56,8.1,c,0.0,0.006666996050626,0,0.13149,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,the,the,8.55,8.97,c,0.0,0.0014593192609027,0,0.317066,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,peacock,peacock,8.97,9.72,c,0.406100786224316,0.0005811917362734,0,0.412924,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,was,was,9.78,10.47,c,0.406100786224316,0.0033515081740915,0,0.14339,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,very,very,10.74,11.19,c,0.9200152371878334,0.0074165472760796,0,0.07431,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,sad,sad,11.19,11.7,c,0.0,0.0025581107474863,0,0.267299,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,he,he,12.36,12.78,c,0.0,0.0036631140392273,0,0.170065,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,did,did,12.78,13.11,c,0.0,0.0024063878227025,0,0.285092,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,not,not,13.14,13.71,c,0.406100786224316,0.0062563028186559,0,0.076861,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,shout,shout,13.83,14.64,c,0.0,0.0004349889059085,0,0.488769,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,any,any,14.7,15.27,c,0.0,0.0051092915236949,0,0.133009,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,more,more,15.27,15.81,c,2.9381690051141307,0.0007377148722298,0,0.545934,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,he,he,16.62,17.22,c,0.0,0.0025092726573348,0,0.267299,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,had,had,17.37,17.79,c,0.0,0.0012687592534348,0,0.388764,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,lost,lost,17.85,18.48,c,0.0,0.0044310949742794,0,0.171941,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,his,his,18.48,18.87,c,0.0,0.0051320730708539,0,0.133009,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,lovely,lovely,18.87,19.5,c,0.0,0.0006253033643588,0,0.433402,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,voice,voice,19.5,19.95,c,0.9200152371878334,0.0032393396832048,0,0.125262,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,a,a,20.79,21.06,c,0.0,0.0087203383445739,0,0.118587,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,monkey,monkey,21.06,21.87,c,2.668363644587786,0.0027975437697023,0,0.491959,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,saw,saw,22.02,22.68,c,0.0,0.0048517091199755,0,0.178198,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,the,the,22.68,22.92,c,0.0,0.0161233842372894,0,0.047179,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,sad,sad,22.92,23.43,c,0.0,0.0002601079759187,0,0.520826,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,peacock,peacock,23.52,24.27,c,9.29275020359602,0.0001409023825544,0,0.855186,1,S
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,and,and,24.27,24.57,c,2.95656721210025,0.0077722915448248,0,0.132458,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,smiled,smiled,24.57,25.2,c,5.941145938565743,5.445202623377554e-05,0,0.826071,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,he,he,25.47,25.74,c,0.0,0.0049553345888853,0,0.129835,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,told,told,25.74,26.25,c,0.0,0.0010124759282916,0,0.377337,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,the,the,26.43,26.82,c,0.0,0.0087652206420898,0,0.110977,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,animals,animals,26.97,27.78,c,2.8059285653833057,0.0040924381464719,0,0.511318,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,how,how,27.78,28.26,c,0.0,0.0033835174981504,0,0.170065,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,sad,sad,28.26,28.71,c,0.0,0.0010999352671205,0,0.3798,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,the,the,28.71,28.95,c,0.0,0.0045462870039045,0,0.171941,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,peacock,peacock,28.95,29.58,c,0.406100786224316,0.0010347231291234,0,0.37303,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,was,was,29.58,30.12,c,0.406100786224316,0.001931510050781,0,0.271479,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,soon,soon,30.57,31.35,c,0.0,0.0061942772008478,0,0.124182,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,they,they,31.71,32.28,c,0.0,0.009754154831171,0,0.06149,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,all,all,32.31,32.7,c,0.0,0.0094440206885337,0,0.06149,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,came,came,32.7,33.27,c,0.0,0.0105683114379644,0,0.059093,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,back,back,33.27,33.72,c,0.0,0.0053580128587782,0,0.121527,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,the,the,34.38,34.86,c,0.0,0.0048706773668527,0,0.178198,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,peacock,peacock,34.89,35.55,c,9.10211909198395,0.0005876291543245,0,0.873533,1,S
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,was,was,35.55,35.91,c,0.406100786224316,0.0029243135359138,0,0.146692,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,very,very,35.91,36.45,c,0.9200152371878334,0.0073320814408361,0,0.07431,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,happy,happy,36.45,37.14,c,0.0,0.0070650279521942,0,0.1273,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,but,but,37.83,38.31,c,0.0,0.0045179850421845,0,0.171941,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,his,his,38.31,38.82,c,0.0,0.0056433118879795,0,0.122798,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,voice,voice,38.82,39.39,c,0.9200152371878334,0.0025868562515825,0,0.264961,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,never,never,39.39,40.14,c,0.9200152371878334,0.0053626857697963,0,0.062265,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,became,became,40.2,40.62,s,8.74028336825827,0.0084542166441679,0,0.964394,1,S
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,lovely,lovely,40.86,41.46,c,0.9200152371878334,0.0008115230011753,0,0.327262,0,C
gw_3-a-2_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-235_2,again,again,41.46,42.42,c,1.9619857293066825,0.00347735802643,0,0.782751,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,when,when,0.99,1.26,c,0.0,0.0091210361570119,0,0.038673,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,you,you,1.26,1.41,c,0.0,0.0096149761229753,0,0.06149,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,eat,eat,1.41,1.68,c,0.0,0.0037118848413228,0,0.170065,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,a,a,1.68,1.8,c,0.0,0.0014988770708441,0,0.317066,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,banana,banana,1.8,2.4,c,6.104000205878067,0.0039724367670714,0,0.468547,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,you,you,2.4,2.61,c,0.0,0.0061836675740778,0,0.144049,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,see,see,2.61,2.85,c,0.0,0.0013733060332015,0,0.327633,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,small,small,2.85,3.48,c,0.0,0.0050828312523663,0,0.133009,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,soft,soft,3.48,4.02,c,0.406100786224316,0.0024334902409464,0,0.268384,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,black,black,4.02,4.47,c,0.0,0.0041903797537088,0,0.171941,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,seeds,seeds,4.47,4.89,c,12.165530333965886,0.000561773951631,0,0.926959,1,S
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,inside,inside,4.89,5.43,c,0.0,0.0088190594688057,0,0.110977,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,the,the,5.43,5.61,c,0.0,0.0053457431495189,0,0.121527,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,fruit,fruit,5.61,6.06,c,0.0,0.0041878465563058,0,0.171941,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,these,these,6.39,6.72,c,0.0,0.0020280035678297,0,0.288304,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,seeds,seeds,6.72,7.11,c,6.7338744867176725,0.0007678651018068,0,0.872138,1,S
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,are,are,7.11,7.53,c,0.0,0.0051861894316971,0,0.133009,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,of,of,7.71,7.98,c,4.411563432609308,0.0061091892421245,0,0.248749,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,no,no,7.98,8.31,c,0.0,0.0045125246979296,0,0.171941,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,use,use,8.31,8.58,c,0.0,0.0071303751319646,0,0.1273,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,at,at,8.61,8.85,c,0.0,0.012039553374052,0,0.028374,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,all,all,8.85,9.24,c,0.0,0.0090516610071063,0,0.038673,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,to,to,9.51,9.69,c,0.0,0.0063450094312429,0,0.124182,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,the,the,9.69,9.78,c,0.0,0.0077263973653316,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,banana,banana,9.81,10.29,c,6.104000205878067,0.0029733711853623,0,0.389903,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plant,plant,10.29,10.8,c,1.8273272771167963,0.0031916673760861,0,0.315271,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,new,new,11.04,11.37,c,5.016703330405624,0.0038602978456765,0,0.780188,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plants,plants,11.37,11.94,c,1.8273272771167963,0.0034132779110223,0,0.311668,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,do,do,11.94,12.15,c,0.0,0.0124041875824332,0,0.020343,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,not,not,12.15,12.45,c,0.406100786224316,0.0097086522728204,0,0.042256,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,grow,grow,12.45,12.72,c,0.0,0.0085962666198611,0,0.113525,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,from,from,12.72,12.99,c,2.9596412198778177,0.0098152477294206,0,0.05719,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,the,the,12.99,13.11,c,0.0,0.0059794159606099,0,0.137818,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,seeds,seeds,13.11,13.65,c,2.250333956628733,0.0004090345173608,0,0.686768,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,new,new,13.92,14.13,c,5.016703330405624,0.0022567282430827,0,0.768393,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,banana,banana,14.13,14.58,c,6.104000205878067,0.0039295838214457,0,0.468547,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plants,plants,14.58,15.21,c,1.8273272771167963,0.0030591797549277,0,0.317408,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,grow,grow,15.24,15.57,c,0.0,0.008323467336595,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,from,from,15.57,15.84,c,2.9596412198778177,0.0044859987683594,0,0.370614,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,the,the,15.84,15.96,c,0.0,0.0065213297493755,0,0.13149,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,old,old,15.96,16.32,c,0.0,0.0002233581908512,0,0.520826,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plant,plant,16.38,16.83,c,1.8273272771167963,0.0023341032210737,0,0.438058,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,they,they,17.07,17.25,c,0.0,0.0109129156917333,0,0.052143,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,look,look,17.25,17.46,c,0.0,0.0035634839441627,0,0.170065,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,just,<eps>,,,d,,,1,1.0,1,S
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,like,like,17.46,17.79,c,0.0,0.0052677979692816,0,0.121527,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,the,the,17.79,18.12,c,0.0,0.0071947136893868,0,0.1273,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,full,full,18.3,18.69,c,0.0,0.0081463465467095,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,grown,grown,18.69,19.05,c,0.0,0.0089123854413628,0,0.038673,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plant,plant,19.05,19.44,c,5.324249606799672,0.0028827050700783,0,0.789243,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,there,they,19.44,19.68,c,6.03928414024006,0.0005287373787723,0,0.827386,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,are,are,19.68,19.89,c,0.0,0.0015183390351012,0,0.272784,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,some,some,19.89,20.13,c,0.0,0.0099404798820614,0,0.10098,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,bananas,bananas,21.75,22.5,s,8.960736928941769,0.0028903745114803,0,0.918796,1,S
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,which,which,22.53,22.8,c,0.0,0.0049225916154682,0,0.159218,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,are,are,22.8,22.98,c,0.0,0.0064016939140856,0,0.124182,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,called,called,22.98,23.4,c,0.0,0.0017605882603675,0,0.285649,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plantains,plantains,23.46,24.51,c,8.947270647108912,0.0006354434881359,0,0.873533,1,S
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,in,in,24.78,24.96,c,0.0,0.0083963731303811,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,many,many,24.96,25.26,c,0.0,0.0077062635682523,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,countries,countries,25.26,25.89,c,0.0,0.0052972920238971,0,0.121527,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,plantains,plantains,25.89,26.61,c,13.581359621057654,0.0005708948592655,0,0.929119,1,S
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,are,are,26.61,26.79,c,0.0,0.0061335447244346,0,0.115823,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,not,not,26.79,27.06,c,0.406100786224316,0.0090704131871461,0,0.026376,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,eaten,eaten,27.06,27.45,c,0.0,0.0085188383236527,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,as,as,27.45,27.66,c,0.0,0.0064715459011495,0,0.124182,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,fruit,fruit,27.66,28.05,s,3.496922329682875,0.00068023923086,0,0.711418,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,they,they,28.32,28.47,c,0.0,0.007949792779982,0,0.105428,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,are,are,28.47,28.65,c,0.0,0.0052619557827711,0,0.121527,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,cooked,cooked,28.65,28.92,c,3.8933488049826166,0.0010507688857614,0,0.709299,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,as,as,28.95,29.19,c,0.0,0.0034872880205512,0,0.170065,0,C
ut_3-b-36_kv_kv-no2-crpf-langjing-imphal_22082024-000000-1_EN-OL-RC-244_2,vegetables,vegetables,29.19,30.24,c,0.9200152371878334,0.0019135400652885,0,0.285854,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,it,it,0.99,1.2,c,0.0,0.005975151900202,0,0.137818,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,is,is,1.2,1.41,c,0.0,0.0031654417980462,0,0.172023,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,a,a,1.44,1.62,c,0.0,0.0146936271339654,0,0.035019,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,thick,thick,1.62,1.92,c,0.0,0.0077796853147447,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,coat,coat,1.92,2.25,c,0.0,0.0079500544816255,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,of,of,2.25,2.49,c,4.411563432609308,0.0103279817849397,0,0.069479,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,short,short,2.49,3.06,c,0.0,0.0012273403117433,0,0.377901,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,soft,soft,3.45,3.9,c,0.406100786224316,0.0033428431488573,0,0.14339,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,hair,hair,3.93,4.35,c,1.9619857293066825,0.0059481742791831,0,0.82946,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,it,it,4.35,4.68,c,0.0,0.0075341393239796,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,keeps,keSIL,4.68,5.07,c,0.0,0.0075727105140686,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,5.1,5.34,c,0.0,0.0140321524813771,0,0.044785,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,yak,yak,5.34,5.79,c,1.8273272771167963,0.0014621870359405,0,0.433796,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,very,very,5.79,6.15,c,0.9200152371878334,0.0093296999111771,0,0.033442,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,warm,warm,6.15,6.54,c,0.0,0.0075058289803564,0,0.1273,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,as,as,6.81,7.08,c,0.0,0.0026071954052895,0,0.267299,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,7.08,7.38,c,0.0,0.0042873132042586,0,0.171941,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,harsh,harsh,7.38,7.98,s,2.3964357087511416,0.0003066246863454,0,0.632778,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,winter,winter,8.49,8.94,c,0.0,0.0100352261215448,0,0.10098,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,slowly,slowly,8.94,9.42,c,0.0,0.0083916094154119,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,fades,fades,9.42,9.84,c,7.783370945761439,0.0007408368983305,0,0.874606,1,S
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,the,the,9.87,10.11,c,0.0,0.0119893737137317,0,0.035606,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,yak's,yak's,10.11,10.68,s,3.6603203302623726,0.000568043149542,0,0.712523,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,thick,thick,11.43,11.82,c,0.0,0.0047348369844257,0,0.149343,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,winter,winter,11.82,12.24,c,0.0,0.0089844241738319,0,0.038673,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,coat,coat,12.24,12.6,c,0.0,0.0076827448792755,0,0.105428,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,starts,starts,12.6,13.08,c,0.0,0.0043953577987849,0,0.171941,0,C
an_4-a-1_kv_kv-no2-hubli_06082025-000000-1_EN-OL-RC-300_2,to,to,13.08,13.29,c,0.0,0.0058058751747012,0,0.127876,0,C
