utterance_id,canonical_word,start_time,end_time,GT_label,costed_neglog,entropy_gibbs_exp_min,miscue_prob,miscue_label,miscue_pred
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,रहती,36.45,36.9,s,0.0,0.002151170047,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,थी,36.9,37.29,c,0.0,0.0018098478903993,0.223529,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,वह,37.83,38.16,c,0.0,0.0015734821790829,0.272048,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,टीकू,38.16,38.82,c,1.4172657424106416,0.0030038498807698,0.049397,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,चिड़िया,39.18,39.84,c,0.0,0.0041946447454392,0.103922,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,और,39.87,40.41,c,0.0,0.0047614551149308,0.063251,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,उसके,40.44,40.92,c,0.0,0.0029330500401556,0.101134,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,परिवार,40.92,41.52,c,0.0,0.0026443055830895,0.114792,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,के,41.52,41.67,c,0.0,0.0071363993920385,0.102248,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,लिए,41.67,42.0,c,0.0,0.0010007541859522,0.417996,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,रोज,42.0,42.48,c,0.0,0.0021416821982711,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,रोटी,42.48,42.93,c,0.0,0.000112508139864,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,का,42.93,43.14,c,0.0,0.0073868567124009,0.099285,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,टुकड़ा,43.14,43.74,c,0.0,0.0018213484436273,0.223529,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,डालती,44.04,44.64,c,0.0,0.0011358208721503,0.423782,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/hy_3-c-9_kv_kv-rdso-lucknow_04122023-000000-1_HI-KV-002_1.wav,थी,44.64,45.03,c,0.0,0.0016939911292865,0.22537,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,एक,0.99,1.38,c,0.0,0.0075027425773441,0.099285,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,दिन,1.38,1.92,c,0.0,0.001575278583914,0.272048,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,दीदी,1.92,2.67,c,0.0,0.0037393695674836,0.102427,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,मीमी,2.67,3.36,c,0.0,0.0037205417174845,0.073214,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,के,3.36,3.66,c,0.0,0.0016069542616605,0.216798,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,स्कूल,3.66,4.35,c,0.0,0.001775893731974,0.218756,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,आईं,4.35,5.04,c,0.0,0.0011625016340985,0.423782,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,दीदी,5.25,5.97,c,0.0,0.0030810681637376,0.093223,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,टीचर,5.97,6.75,c,0.0,0.001826100051403,0.223529,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,नही,6.75,7.32,c,1.4172657424106416,0.0028727559838443,0.049177,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,थी,7.35,7.8,s,0.0,0.0003096532600466,0.483657,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,और,8.1,8.64,c,0.0,0.0013214411446824,0.312544,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,वे,8.64,9.15,c,0.0,0.0043539395555853,0.078516,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,पढ़ती,9.15,10.02,c,0.0,5.6064422096824273e-05,0.538915,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,भी,10.05,10.47,c,0.0,0.000849969103001,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,नही,10.47,11.07,c,1.4172657424106416,0.0004776540154125,0.197862,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,थी,11.1,11.58,s,1.4172657424106416,0.0002020637184614,0.581344,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,वे,11.82,12.18,c,0.0,0.0021804778371006,0.142124,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,बच्चों,12.18,12.99,c,0.0,0.0025158540811389,0.105903,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,से,13.05,13.44,c,0.0,0.0039677373133599,0.071154,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,तो,13.44,13.98,c,0.0,0.0062006046064198,0.090682,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,बड़ी,13.98,14.61,c,0.0,0.0015034223906695,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,थी,14.64,15.06,s,0.0,0.0002451385662425,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,लेकिन,15.3,16.11,c,0.0,0.0037474217824637,0.102427,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,टीचर,16.11,16.86,c,0.0,0.0019202310359105,0.236354,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,से,16.86,17.25,c,0.0,0.0037726841401308,0.107997,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,छोटी,17.25,18.0,c,0.0,0.0033966270275413,0.097221,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,ही,18.0,18.3,c,0.0,0.001360293244943,0.243874,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,थी,18.3,18.69,s,0.0,0.0002643567277118,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,दुबली,19.11,19.89,c,0.0,0.0020112432539463,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,पतली,19.89,20.64,c,5.997639793372533,0.0001226961612701,0.90823,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,सी,20.64,21.39,c,0.0,0.0010218727402389,0.417996,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,चमकीली,21.69,23.07,c,0.0,0.0001160971442004,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,आंखें,23.1,23.94,s,,0.00035780746839,0.923445,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,चेहरे,23.94,24.72,s,0.0,3.86718129448127e-05,0.545545,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,पर,24.72,25.32,c,0.0,0.0025033429265022,0.144696,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,हल्की,25.53,26.31,c,0.0,0.0042393747717142,0.078516,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,सी,26.31,26.85,c,0.0,0.0008038674131967,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,मुस्कान,27.75,28.83,c,0.0,0.000947205000557,0.427129,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,दीदी,28.83,29.64,s,4.789807981004215,0.0003791669441852,0.901211,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,रोज़,29.64,30.15,c,0.0,0.0004385386127978,0.509663,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,स्कूल,30.36,30.9,c,3.611656548415824,0.0009103696793317,0.727564,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,आने,30.96,31.68,c,0.0,0.0037330433260649,0.102427,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,लगी,31.68,32.34,c,1.4172657424106416,0.0010117284255102,0.070117,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,और,32.37,32.88,c,0.0,0.0027869301848113,0.112652,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,बच्चों,32.88,33.87,c,3.418658123515394,0.0001118081781896,0.73587,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,की,33.99,34.47,c,0.0,0.0037323136348277,0.102427,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,दोस्त,34.77,35.37,c,0.0,0.0034368766937404,0.097221,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,बन,35.37,35.76,c,0.0,0.0005030024331063,0.486869,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,गईं,35.76,36.21,s,17.247026140869963,0.0032057384960353,0.97495,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,और,36.21,36.63,c,0.0,0.0011601608712226,0.423782,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,टीचर,36.66,37.41,c,0.0,0.0017528027528896,0.22537,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,की,37.41,37.71,c,0.0,0.0017871332820504,0.223529,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/ds_3-c-7_kv_kv-beml-nagar-kolar_04122023-000000-1_HI-SW-PB-301_2.wav,भी,37.74,38.19,s,3.557852858991127,9.18699151952751e-06,0.736578,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,एक,,,d,,,0.906308,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,राजा,0.99,1.11,s,13.247228491298184,2.55015584116336e-06,0.901759,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,था,1.2,1.44,c,0.0,0.0002192005340475,0.53479,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,उसका,1.44,1.92,c,0.0,0.0039756861515343,0.071154,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,एक,1.92,2.16,c,0.0,0.0066420109942555,0.075381,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,बडा,2.16,2.67,c,0.0,0.0016336975386366,0.216798,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,सा,2.67,2.97,c,0.0,0.0039900266565382,0.071154,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,राज्य,2.97,3.48,c,0.0,0.0010991449235007,0.423782,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,था,3.48,3.78,c,0.0,0.0019696524832397,0.236354,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,एक,7.56,7.95,c,0.0,0.0077321254648268,0.122106,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,दिन,7.95,8.4,c,0.0,0.0044185728766024,0.085811,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,उसे,9.36,9.84,c,0.0,0.0021981874015182,0.142124,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,देश,10.05,10.59,c,0.0,0.0010944865643978,0.40643,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,घूमने,10.59,11.16,c,0.0,0.0014995747478678,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,का,11.16,11.52,c,0.0,0.0089095411822199,0.036293,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,विचार,11.67,12.21,c,0.0,0.0036410647444427,0.092525,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,आया,12.21,12.78,c,0.0,0.00173879659269,0.22537,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,और,13.05,13.44,c,0.0,0.0028160100337117,0.112652,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,उसने,13.62,14.25,c,0.0,0.00245824130252,0.147123,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,देश,14.46,14.94,c,0.0,0.000561955908779,0.467188,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,भ्रमन,15.21,16.02,c,,0.0002838119980879,0.923143,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,की,16.41,16.77,c,6.083181528056269,0.001771483104676,0.941694,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,योजना,16.98,17.7,c,0.0,0.0055258506909012,0.087573,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,बनाई,17.7,18.42,c,0.0,0.0025108421687036,0.144696,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,और,18.45,18.81,c,0.0,0.0025817733258008,0.105903,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,घूमने,18.81,19.35,c,0.0,0.0004716355470009,0.486869,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,निकल,19.35,20.01,c,0.0,0.0027579942252486,0.112652,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,पडा,20.01,20.55,c,,0.0022907725069671,0.908162,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,जब,20.94,21.36,c,0.0,0.0013132799649611,0.312544,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,वह,21.36,21.75,c,0.0,0.0059834108687937,0.090682,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,यात्रा,21.75,22.38,c,0.0,0.0050603635609149,0.066489,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,से,22.38,22.65,c,0.0,0.004152791108936,0.041233,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,लौट,22.65,23.16,c,0.0,0.0009065637132152,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,कर,23.43,23.79,c,0.0,0.0059189242310822,0.10014,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,अपने,23.82,24.33,c,0.0,0.0031558258924633,0.093223,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,महल,24.33,24.84,c,0.0,0.0028773555532097,0.097349,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,आया,24.84,25.32,c,0.0,0.0026784744113683,0.114792,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,उसने,25.32,25.95,c,0.0,0.0013875433942303,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,अपने,26.19,26.64,c,0.0,0.0031312329228967,0.093223,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,मंत्रियों,26.64,27.36,c,0.0,0.003637897549197,0.092525,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,से,27.36,27.75,c,0.0,0.0032390924170613,0.126347,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,पैरों,27.75,28.38,c,0.0,0.0018991370452567,0.206784,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,में,28.38,28.71,c,0.0,0.0025598783977329,0.105903,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,दर्द,29.1,29.61,c,0.0,0.0025500915944576,0.105903,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,होने,29.61,30.21,c,0.0,0.0040095262229442,0.072681,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,की,30.21,30.51,c,0.0,0.001854931237176,0.214969,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,शिकायत,30.66,31.47,c,0.0,0.0016327715711668,0.216798,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,की,31.5,31.89,c,4.547668187662332,0.0005264123319648,0.935991,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,राजा,33.66,34.17,c,0.0,0.0036070544738322,0.092525,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,का,34.17,34.41,c,0.0,0.0069898013025522,0.102248,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,कहना,34.41,35.07,c,0.0,0.0032472144812345,0.101118,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,था,35.52,35.91,c,0.0,0.0014211701927706,0.269013,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,कि,35.91,36.3,c,0.0,0.0020276315044611,0.170091,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,मार्ग,36.63,37.26,c,0.0,0.0022972458973526,0.142124,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,में,37.26,37.68,c,0.0,0.0026577520184218,0.114792,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,जो,38.07,38.55,c,0.0,0.0008276510052382,0.45691,0,C
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,कंकड,39.15,39.81,c,,4.095219628652558e-05,0.925197,1,S
/home/daplab/30006664/kv_allindia_dec2023/audios/dh_3-a-24_kv_kv-malkapuram_04122023-000000-1_HI-KV-001_1.wav,पत्थर,40.14,40.86,c,0.0,0.0008577714324928,0.45691,0,C
